bond_id,cusip,offering_amt,amount_outstanding,offering_date
497,38141GVS0,1750000000.0,1750000000.0,2015-10-16
498,404280FL8,2000000000.0,2000000000.0,2026-03-05
499,46625HJB7,1750000000.0,1750000000.0,2011-07-14
501,66989HAH1,1850000000.0,1850000000.0,2014-02-18
502,87264ACB9,2499724000.0,2499724000.0,2021-04-24
503,713448GK8,1250000000.0,1250000000.0,2025-07-21
504,037833DU1,1750000000.0,1750000000.0,2020-05-04
505,06051GGG8,2000000000.0,2000000000.0,2017-01-17
506,032095BA8,1600000000.0,1600000000.0,2025-10-27
507,375558AX1,1750000000.0,1750000000.0,2014-03-04
508,92857WCA6,2000000000.0,2000000000.0,2024-06-25
509,29278NAR4,2000000000.0,2000000000.0,2020-01-07
510,532457DL9,1500000000.0,1500000000.0,2026-05-06
511,24703DBS9,1250000000.0,1250000000.0,2025-09-22
512,925650AD5,1500000000.0,1500000000.0,2022-04-20
513,023135CJ3,2500000000.0,2500000000.0,2022-04-11
514,785592AX4,2000000000.0,2000000000.0,2021-01-26
515,11135FAQ4,2743900000.0,1854642000.0,2020-07-06
516,24422EXX2,1200000000.0,1200000000.0,2024-09-03
517,29273VAW0,1750000000.0,1750000000.0,2024-01-10
518,172967LU3,1000000000.0,1000000000.0,2018-01-17
519,404280DM8,985360000.0,985360000.0,2022-09-16
520,110122CQ9,1995600000.0,1995600000.0,2020-06-16
521,606822BX1,1800000000.0,1800000000.0,2021-07-12
522,68389XAM7,2240435000.0,2240435000.0,2011-10-27
523,037833BH2,2000000000.0,2000000000.0,2015-05-06
524,05526DBF1,2498262000.0,2498262000.0,2018-10-22
525,404119BZ1,2000000000.0,2000000000.0,2019-06-05
526,02209SAR4,1800000000.0,1800000000.0,2013-10-28
527,83444MAR2,1647430000.0,1647430000.0,2024-12-02
528,031162DW7,1750000000.0,1750000000.0,2026-02-17
529,172967NE7,1750000000.0,1750000000.0,2021-10-27
530,68389XCT0,1750000000.0,1750000000.0,2024-09-25
531,94974BFP0,2000000000.0,1868800000.0,2013-10-21
532,02079KBQ9,1750000000.0,1750000000.0,2026-02-09
533,37940XAY8,1750000000.0,1750000000.0,2025-11-06
534,68389XCQ6,2250000000.0,2250000000.0,2023-02-02
535,91159HJW1,1250000000.0,1250000000.0,2026-01-21
536,00774MAY1,1500000000.0,1500000000.0,2021-10-21
537,05964HAZ8,1500000000.0,1500000000.0,2023-10-30
538,75513ECW9,1500000000.0,1500000000.0,2023-11-06
539,26442CBJ2,900000000.0,1250000000.0,2023-01-03
540,718172CX5,1500000000.0,1500000000.0,2022-11-15
541,46625HHV5,1250000000.0,1250000000.0,2010-10-14
542,17275RBZ4,1250000000.0,1250000000.0,2025-02-19
543,22160KAP0,1750000000.0,1750000000.0,2020-04-16
544,35671DBC8,1999800000.0,1866300000.0,2013-09-09
545,233835AQ0,1500000000.0,1500000000.0,2001-01-11
546,11135FCK5,1750000000.0,1750000000.0,2025-07-07
547,775109CH2,1948968000.0,1948968000.0,2023-07-27
548,931142EY5,1250000000.0,1250000000.0,2022-09-06
549,89788MAU6,1250000000.0,1250000000.0,2025-05-15
550,91324PED0,1500000000.0,1500000000.0,2021-05-17
551,125523CZ1,1500000000.0,1500000000.0,2025-09-02
552,438516CF1,1500000000.0,1496188000.0,2021-08-02
553,023135CR5,2250000000.0,2250000000.0,2022-11-29
554,913017CX5,1750000000.0,1750000000.0,2018-08-13
555,03740MAD2,1750000000.0,1750000000.0,2024-02-28
556,606822DV3,1500000000.0,1500000000.0,2026-04-08
557,874060AY2,1500000000.0,1500000000.0,2020-06-29
559,00206RNK4,1650000000.0,1650000000.0,2026-01-29
560,931142FD0,1500000000.0,1500000000.0,2023-04-12
561,666807BP6,2250000000.0,2250000000.0,2017-10-10
562,125523CW8,1500000000.0,1500000000.0,2024-02-05
563,023135BM7,2247465000.0,2247465000.0,2018-05-07
564,43849RAE5,2000000000.0,2000000000.0,2026-03-10
565,80281LAV7,1250000000.0,1250000000.0,2025-01-08
566,89157XAB7,1750000000.0,1750000000.0,2024-04-02
567,91159HJT8,1300000000.0,1300000000.0,2025-02-05
568,92343VFU3,2750000000.0,2750000000.0,2020-11-10
569,191216DT4,900000000.0,1650000000.0,2024-05-06
570,78017DAV0,1500000000.0,1500000000.0,2026-04-14
571,78016FZX5,1700000000.0,1700000000.0,2023-01-09
572,337738BH0,1300000000.0,1300000000.0,2023-08-14
573,704326AB3,1500000000.0,1500000000.0,2025-04-08
574,097023DU6,1479504000.0,1479504000.0,2024-11-18
575,110122DU9,1750000000.0,1750000000.0,2022-02-15
576,571903BU6,1500000000.0,1500000000.0,2025-02-24
577,06418GBF3,1000000000.0,1000000000.0,2026-05-27
578,95000U4B6,1750000000.0,1750000000.0,2025-09-08
579,161175BU7,1600000000.0,1600000000.0,2020-04-14
580,855244AZ2,1250000000.0,1250000000.0,2020-05-04
581,89788MAP7,1750000000.0,1750000000.0,2023-06-05
582,94974BGE4,2000000000.0,1807487000.0,2014-10-28
583,278058DX7,1500000000.0,1500000000.0,2026-03-04
584,68389XCZ6,1250000000.0,1250000000.0,2025-01-30
585,61772BAC7,2000000000.0,2000000000.0,2021-04-21
586,404280CH0,1500000000.0,1500000000.0,2020-05-28
587,87264AAX3,1873720000.0,1873720000.0,2021-04-24
588,478160BV5,2000000000.0,2000000000.0,2016-02-26
589,674599DF9,1734194000.0,1734194000.0,2019-08-15
590,459200KB6,2000000000.0,2000000000.0,2019-05-08
591,87264ABT1,1000000000.0,1000000000.0,2021-01-11
592,58933YAT2,2000000000.0,2000000000.0,2015-02-05
593,68389XDA0,1750000000.0,1750000000.0,2025-01-30
594,254687FZ4,2750000000.0,2750000000.0,2020-05-11
595,46590XAX4,1547655000.0,1548000000.0,2023-08-22
596,023135BS4,2000000000.0,2000000000.0,2020-06-01
597,46647PEJ1,2750000000.0,2750000000.0,2024-07-15
598,126650EL0,1250000000.0,1250000000.0,2025-08-11
599,79466LAV6,1500000000.0,1500000000.0,2026-03-11
600,00724PAD1,1300000000.0,1300000000.0,2020-01-22
601,254687FS0,1750000000.0,1750000000.0,2020-03-19
602,717081FF5,1250000000.0,1250000000.0,2025-11-18
603,42824CBW8,1500000000.0,1500000000.0,2024-09-12
604,37045XEY8,1000000000.0,1000000000.0,2024-06-13
605,11135FBY6,1500000000.0,1500000000.0,2024-07-08
606,91324PFC1,1750000000.0,1750000000.0,2024-03-19
607,00440KAD5,1500000000.0,1500000000.0,2024-10-01
608,68389XDT9,2000000000.0,2000000000.0,2025-09-24
609,66989HAR9,1500000000.0,1500000000.0,2020-02-11
610,002824BG4,1650000000.0,1650000000.0,2016-11-17
611,594918BZ6,2500000000.0,851400000.0,2017-01-30
612,316773DL1,1000000000.0,1000000000.0,2024-01-22
613,92343VCQ5,2500000000.0,1888445000.0,2014-10-22
614,78017DAC2,1800000000.0,1800000000.0,2025-01-21
615,10373QBG4,1250000000.0,2000000000.0,2020-02-19
616,00206RNJ7,850000000.0,850000000.0,2026-01-29
617,482480AL4,1000000000.0,1000000000.0,2022-06-21
618,693475AZ8,2000000000.0,2000000000.0,2020-01-16
619,023135CA2,2000000000.0,2000000000.0,2021-05-10
620,20825CAQ7,2250000000.0,1587744000.0,2009-01-29
621,61746BEG7,2250000000.0,2250000000.0,2017-01-17
622,345397E66,900000000.0,1650000000.0,2024-03-05
623,718172DH9,1250000000.0,1250000000.0,2024-02-09
624,404280EE5,1250000000.0,1250000000.0,2024-02-26
625,35137LAN5,1250000000.0,1250000000.0,2023-10-05
626,606822DF8,1600000000.0,1600000000.0,2024-04-08
627,91324PFM9,1850000000.0,1850000000.0,2024-07-23
628,20030NBH3,1700000000.0,1700000000.0,2013-01-08
629,822905AE5,1764084000.0,1764084000.0,2024-09-05
630,68389XBZ7,2250000000.0,2250000000.0,2021-03-22
631,68389XBP9,1750000000.0,1750000000.0,2017-11-07
632,66989HBG2,1750000000.0,1750000000.0,2026-03-16
633,94974BGT1,2000000000.0,2000000000.0,2016-06-07
634,65473PAU9,750000000.0,1500000000.0,2025-03-20
635,38141EC31,1750000000.0,1750000000.0,2014-06-30
636,548661DQ7,1500000000.0,1500000000.0,2017-04-19
637,693475BZ7,1500000000.0,1500000000.0,2024-07-18
638,20030NDA6,1600000000.0,1600000000.0,2019-10-29
639,594918BT0,4500000000.0,1747280000.0,2016-08-01
640,94974BGU8,2000000000.0,2000000000.0,2016-12-01
641,46590XBA3,1500000000.0,1500000000.0,2026-03-30
642,20030NCU3,1500000000.0,1500000000.0,2018-10-02
643,81762PAE2,1500000000.0,1500000000.0,2020-08-06
644,911312AJ5,1500000000.0,1500000000.0,2008-01-10
645,87264ACW3,1000000000.0,1750000000.0,2022-09-12
646,002824BS8,2500000000.0,2500000000.0,2026-02-23
647,682680CD3,1250000000.0,1250000000.0,2024-09-10
648,29279FAA7,1750000000.0,1750000000.0,2019-01-08
649,404119CK3,1995500000.0,1995500000.0,2023-06-13
650,404119CT4,1000000000.0,1750000000.0,2024-02-20
651,126650EK2,1500000000.0,1500000000.0,2025-08-11
652,05971KAV1,1250000000.0,1250000000.0,2026-04-08
653,11135FCB5,1500000000.0,1500000000.0,2024-09-26
654,91159HJJ0,1500000000.0,1500000000.0,2022-10-18
655,30225VAK3,450000000.0,800000000.0,2023-06-12
656,89158TAB5,1250000000.0,1250000000.0,2026-01-06
657,94974BGQ7,2000000000.0,2000000000.0,2015-11-09
658,907818FK9,1000000000.0,1750000000.0,2020-01-28
659,88732JAJ7,1500000000.0,1500000000.0,2007-09-25
660,126650DY3,1250000000.0,1250000000.0,2023-05-30
661,16411RAN9,1440508000.0,1440508000.0,2024-09-05
662,04316JAN9,1500000000.0,1500000000.0,2024-12-10
663,47233WEJ4,1500000000.0,1500000000.0,2024-04-11
664,682680BL6,1500000000.0,1500000000.0,2023-08-10
665,742718FH7,1500000000.0,1500000000.0,2020-03-23
666,882508BD5,1300000000.0,1500000000.0,2018-04-30
667,532457DM7,1250000000.0,1250000000.0,2026-05-06
669,00287YBD0,1750000000.0,1750000000.0,2018-09-13
670,29273VAY6,1250000000.0,1250000000.0,2024-01-10
671,55336VBX7,1650000000.0,1650000000.0,2024-05-15
672,023135CY0,2000000000.0,2000000000.0,2025-11-17
673,10373QBT6,2000000000.0,2000000000.0,2022-01-10
674,20030NDM0,1500000000.0,1500000000.0,2020-05-20
675,404119DB2,1500000000.0,1500000000.0,2025-02-18
677,91159HJN1,1750000000.0,1750000000.0,2023-06-07
678,91324PFK3,1500000000.0,1500000000.0,2024-07-23
679,314352AC9,1000000000.0,1000000000.0,2026-02-05
680,084664CR0,1250000000.0,2000000000.0,2019-01-03
681,87406BAA0,1650000000.0,1650000000.0,2025-06-26
682,46647PAA4,2000000000.0,2000000000.0,2017-02-14
683,42824CAY5,1492420000.0,1492420000.0,2016-11-23
684,13607LWW9,1100000000.0,1100000000.0,2023-09-26
685,58933YBZ7,1500000000.0,1500000000.0,2025-12-01
686,03523TBT4,1735169000.0,1735169000.0,2017-07-19
687,95000U4J9,3250000000.0,3250000000.0,2026-05-13
688,254687DZ6,982472000.0,982472000.0,2019-10-22
689,458140CB4,1750000000.0,1750000000.0,2022-08-02
690,00206RCQ3,3500000000.0,1871798000.0,2015-04-23
691,20030NCM1,4000000000.0,1967962000.0,2018-10-02
692,191216DP2,2000000000.0,2000000000.0,2021-04-28
693,46625HLL2,1750000000.0,1750000000.0,2015-05-21
694,126650DQ0,1250000000.0,1250000000.0,2020-12-07
695,25278XAZ2,1300000000.0,1300000000.0,2024-04-09
696,89153VAV1,2500000000.0,2500000000.0,2020-05-26
697,037833FA3,1000000000.0,1000000000.0,2025-05-05
698,456837BM4,1500000000.0,1500000000.0,2024-03-11
699,639057AH1,1000000000.0,1000000000.0,2023-02-27
701,14913V2D9,1000000000.0,1000000000.0,2026-05-11
702,718547AU6,600000000.0,1200000000.0,2024-02-26
703,58013MFA7,1750000000.0,1750000000.0,2015-12-02
704,11135FCS8,1748078000.0,1748078000.0,2025-09-18
705,961214ET6,1000000000.0,1000000000.0,2021-05-25
706,02079KAK3,750000000.0,750000000.0,2025-04-28
707,29250NBZ7,1250000000.0,1250000000.0,2023-11-06
708,92343VCV4,2867154000.0,1289884000.0,2015-07-24
709,68389XAV7,1750000000.0,1750000000.0,2014-06-30
710,548661DY0,1250000000.0,1250000000.0,2020-10-07
711,11135FCL3,1750000000.0,1750000000.0,2025-07-07
713,747525AV5,1500000000.0,1500000000.0,2017-05-19
714,606822DG6,1100000000.0,1100000000.0,2025-01-06
715,406216BK6,2000000000.0,2000000000.0,2015-11-05
716,68389XCP8,1500000000.0,1500000000.0,2023-02-02
717,43849RAK1,1500000000.0,1500000000.0,2026-03-10
718,91324PEK4,2000000000.0,2000000000.0,2022-05-17
720,718172AC3,1500000000.0,1500000000.0,2008-05-13
721,278865BW9,1500000000.0,1500000000.0,2026-05-19
722,37045VAF7,1499952000.0,1499952000.0,2014-06-19
723,444859CA8,1250000000.0,1500000000.0,2024-03-11
724,57636QAP9,1500000000.0,1500000000.0,2020-03-24
725,404280CY3,1750000000.0,1750000000.0,2021-11-15
726,05964HBD6,1250000000.0,1250000000.0,2024-03-11
727,66989HAY4,1750000000.0,1750000000.0,2025-11-03
728,06738ECU7,1500000000.0,1500000000.0,2024-09-03
729,55336VCC2,1500000000.0,1500000000.0,2025-08-07
730,67066GAH7,2000000000.0,2000000000.0,2020-03-26
731,871607AC1,2000000000.0,2000000000.0,2025-03-03
732,693475CA1,1500000000.0,1500000000.0,2024-10-16
733,345397H48,1250000000.0,1250000000.0,2025-09-02
734,548661EL7,1250000000.0,1250000000.0,2022-09-06
735,11135FBQ3,2750000000.0,2750000000.0,2021-09-27
736,404119CV9,1500000000.0,1500000000.0,2024-02-20
737,38141GZN7,2000000000.0,2000000000.0,2022-01-22
738,585055BU9,4000000000.0,1813341000.0,2015-08-04
739,90353TAN0,1250000000.0,1250000000.0,2024-09-04
740,29379VCL5,750000000.0,1500000000.0,2025-06-17
741,02079KAN7,1500000000.0,1500000000.0,2025-04-28
742,12636YAF9,1250000000.0,1250000000.0,2025-01-06
743,718546AL8,1500000000.0,1700000000.0,2014-11-12
744,161175CR3,1500000000.0,1500000000.0,2024-05-09
745,05946KAX9,1250000000.0,1250000000.0,2026-04-30
746,446150BD5,1250000000.0,1250000000.0,2024-01-26
747,437076DF6,1500000000.0,1500000000.0,2024-06-17
748,037833DW7,2500000000.0,2500000000.0,2020-05-04
749,37045XEP7,1500000000.0,1500000000.0,2023-12-04
750,06738ECL7,1500000000.0,1500000000.0,2023-09-06
751,023135AQ9,1500000000.0,1500000000.0,2014-12-02
752,00774MAZ8,1500000000.0,1500000000.0,2021-10-21
754,694308JG3,2000000000.0,,2020-06-16
755,91324PET5,1500000000.0,1500000000.0,2022-10-25
756,585055BT2,2500000000.0,1931616000.0,2015-08-04
757,00206RNF5,1500000000.0,1500000000.0,2026-01-29
758,758750AP8,1229045000.0,1229045000.0,2024-04-03
759,548661EW3,1300000000.0,1300000000.0,2025-09-23
760,12189LBK6,1600000000.0,1600000000.0,2023-06-05
761,695114DE5,1500000000.0,1500000000.0,2024-01-03
762,89114TZV7,1500000000.0,1500000000.0,2022-03-07
763,501044DX6,1500000000.0,1500000000.0,2024-08-20
764,06738EDK8,1500000000.0,1500000000.0,2026-02-17
765,35137LAK1,1549796950.0,1549796950.0,2020-03-02
766,316773DN7,1000000000.0,1000000000.0,2026-01-26
767,88732JAU2,1500000000.0,1500000000.0,2009-06-24
768,929160AZ2,750000000.0,750000000.0,2020-05-07
769,478160CQ5,1750000000.0,1750000000.0,2020-08-20
770,92343VGW8,1000000000.0,1000000000.0,2024-02-20
771,65339KCP3,1000000000.0,1000000000.0,2023-02-06
772,548661EH6,1500000000.0,1500000000.0,2022-03-22
773,845467AT6,1150000000.0,1150000000.0,2021-12-08
774,161175CA0,1000000000.0,2400000000.0,2021-02-18
775,166756BK1,1250000000.0,1250000000.0,2025-08-11
776,29273VAU4,1500000000.0,1500000000.0,2023-10-10
777,46124HAG1,1250000000.0,1250000000.0,2023-09-12
778,606822CX0,1250000000.0,1250000000.0,2023-02-15
779,532457CN6,1500000000.0,1500000000.0,2024-02-07
780,11135FCG4,1100000000.0,1100000000.0,2025-01-06
781,00206RDJ8,4497895000.0,1732691000.0,2016-11-16
782,606822DY7,1250000000.0,1250000000.0,2026-04-08
783,89788MAM4,1500000000.0,1500000000.0,2023-01-23
784,06050TJZ6,1250000000.0,1250000000.0,2006-10-26
785,87264ADS1,1250000000.0,1250000000.0,2025-03-24
786,58933YCG8,1500000000.0,1500000000.0,2026-05-18
787,06051GHV4,2500000000.0,2500000000.0,2019-07-18
788,81762PAJ1,1250000000.0,1250000000.0,2026-05-12
789,458140CQ1,1000000000.0,1000000000.0,2026-04-27
790,927804GX6,1300000000.0,1300000000.0,2026-02-24
791,58933YBM6,1500000000.0,1500000000.0,2023-05-08
792,92343VFR0,2250000000.0,2250000000.0,2020-11-10
793,548661EM5,1500000000.0,1500000000.0,2022-09-06
794,86562MDP2,1350000000.0,1350000000.0,2024-07-02
795,718546AH7,1498000000.0,1498000000.0,2012-11-15
796,91324PCR1,2000000000.0,2000000000.0,2015-07-20
797,032095BB6,1650000000.0,1650000000.0,2025-10-27
798,55261FAR5,1000000000.0,1000000000.0,2023-01-24
799,49177JAP7,1500000000.0,1500000000.0,2023-10-19
800,91324PEX6,1750000000.0,1750000000.0,2023-03-23
801,88339WAC0,1000000000.0,1300000000.0,2024-01-02
802,406216AY7,1000000000.0,1000000000.0,2009-03-10
803,76720AAS5,1750000000.0,1750000000.0,2025-03-11
804,38141GCU6,2000000000.0,1037316000.0,2003-02-06
805,49456BAX9,1500000000.0,1500000000.0,2023-01-26
806,980236AT0,1250000000.0,1250000000.0,2025-05-14
807,00287YCY3,1681353000.0,1681353000.0,2020-10-19
808,606822CK8,1500000000.0,1500000000.0,2022-07-11
809,68389XDB8,1750000000.0,1750000000.0,2025-01-30
810,25278XBA6,1500000000.0,1500000000.0,2024-04-09
811,00440EAW7,1500000000.0,1500000000.0,2015-10-27
812,38141GA53,1250000000.0,1250000000.0,2023-10-18
813,980236AV5,1250000000.0,1250000000.0,2025-05-14
814,404280EG0,1400000000.0,1400000000.0,2024-05-08
815,345397J61,1500000000.0,1500000000.0,2026-03-10
816,89115KAR1,1250000000.0,1250000000.0,2026-04-16
817,06368MS62,750000000.0,750000000.0,2026-05-28
818,02079KBN6,1500000000.0,1500000000.0,2026-02-09
819,694308JQ1,1951470000.0,1951470000.0,2020-06-19
820,682680CE1,1600000000.0,1600000000.0,2024-09-10
822,032095AZ4,1250000000.0,1250000000.0,2025-10-27
823,88732JAN8,1500000000.0,1500000000.0,2008-06-16
824,606822DS0,1150000000.0,1150000000.0,2026-01-05
825,928563AF2,750000000.0,750000000.0,2020-04-02
826,125523CV0,1250000000.0,1250000000.0,2024-02-05
827,13645RBF0,1400000000.0,1400000000.0,2021-11-17
828,89115KAJ9,1250000000.0,1250000000.0,2025-10-06
829,26875PAZ4,1250000000.0,1250000000.0,2025-06-16
830,60871RAH3,1800000000.0,1800000000.0,2016-06-28
831,20030NCC3,1985328000.0,1985328000.0,2017-11-16
832,639057AN8,1500000000.0,1500000000.0,2024-02-26
833,682680CF8,1500000000.0,1500000000.0,2024-09-10
834,14448CAR5,1499960000.0,1499960000.0,2020-11-06
835,10373QBW9,1000000000.0,1000000000.0,2024-01-04
836,58933YBE4,2000000000.0,2000000000.0,2021-12-07
837,92976GAJ0,2500000000.0,1413633000.0,2007-11-30
838,37045VAK6,1250000000.0,1250000000.0,2016-02-18
839,458140CA6,1250000000.0,1250000000.0,2022-08-02
840,375558BA0,1750000000.0,1750000000.0,2014-11-12
841,458140BH2,1250000000.0,2000000000.0,2019-11-18
842,58933YBK0,1500000000.0,1500000000.0,2023-05-08
843,244199BL8,1250000000.0,1250000000.0,2025-01-13
844,502431AT6,750000000.0,750000000.0,2024-03-11
845,478160CV4,1150000000.0,1150000000.0,2024-05-13
847,694308KH9,750000000.0,1550000000.0,2023-01-04
848,456837BU6,1500000000.0,1500000000.0,2026-03-16
849,55336VAT7,1500000000.0,1500000000.0,2018-11-07
850,055451BM9,1000000000.0,1000000000.0,2025-09-02
851,42809HAD9,1250000000.0,1250000000.0,2010-08-05
852,30212PAR6,1249580000.0,1249580000.0,2020-02-24
853,10373QBV1,1500000000.0,1500000000.0,2023-05-09
854,458140BJ8,1500000000.0,2000000000.0,2019-11-18
855,06738EAV7,1500000000.0,1500000000.0,2017-01-03
856,00287YEF2,1250000000.0,1250000000.0,2026-02-24
857,58933YBS3,1750000000.0,1750000000.0,2025-09-02
858,47233WLL1,1500000000.0,1500000000.0,2026-01-13
859,126650DT4,1500000000.0,1500000000.0,2023-02-13
860,126650DZ0,1250000000.0,1250000000.0,2023-05-30
861,02079KAM9,1500000000.0,1500000000.0,2025-04-28
862,539830BN8,1577497000.0,1577497000.0,2017-09-27
863,110122DV7,1250000000.0,1250000000.0,2022-02-15
864,925650AC7,1000000000.0,1000000000.0,2022-04-20
865,29379VCK7,750000000.0,1350000000.0,2025-06-17
866,63111XAJ0,1250000000.0,1130000000.0,2023-06-22
867,606822DT8,1500000000.0,1500000000.0,2026-01-05
868,03523TBF4,1249274000.0,1249274000.0,2011-02-09
869,75513ECS8,1250000000.0,1250000000.0,2023-02-23
870,980236AR4,1250000000.0,1250000000.0,2024-09-05
871,037833BA7,2000000000.0,2000000000.0,2015-02-02
872,91324PFH0,1500000000.0,1500000000.0,2024-07-23
873,06051GEN5,1500000000.0,1500000000.0,2012-02-02
874,61747YFS9,2250000000.0,2250000000.0,2024-07-17
875,231021BA3,1000000000.0,1000000000.0,2025-05-06
876,071813CS6,1540000000.0,1540000000.0,2022-06-14
877,502431AQ2,1500000000.0,1500000000.0,2023-07-27
878,606822DL5,1500000000.0,1500000000.0,2025-04-15
879,38141GYK4,1500000000.0,1500000000.0,2021-07-14
880,345397D67,1250000000.0,1250000000.0,2023-11-02
881,341081GG6,1500000000.0,1500000000.0,2022-01-12
883,83444MAQ4,998795000.0,998795000.0,2024-12-02
884,126650ED8,1250000000.0,1250000000.0,2024-05-07
885,191216DZ0,1500000000.0,1500000000.0,2024-08-07
886,55336VAM2,1750000000.0,1750000000.0,2018-02-05
887,58013MFK5,1000000000.0,1750000000.0,2019-08-07
888,171239AM8,1250000000.0,1250000000.0,2025-08-04
889,53944YBD4,1500000000.0,1500000000.0,2025-10-28
890,251526DA4,1500000000.0,1500000000.0,2025-05-06
892,03027XCN8,650000000.0,850000000.0,2025-03-11
893,20030NDN8,1750000000.0,1750000000.0,2020-08-11
894,55336VBQ2,1500000000.0,1500000000.0,2020-08-11
895,110122DW5,2000000000.0,2000000000.0,2022-02-15
896,79466LAJ3,1500000000.0,1500000000.0,2021-06-29
897,00206RMZ2,1250000000.0,1250000000.0,2025-05-28
898,26441CBL8,1000000000.0,1000000000.0,2021-06-07
899,023135CU8,1500000000.0,1500000000.0,2025-11-17
900,37045XFB7,1200000000.0,1200000000.0,2025-01-02
901,61744YAL2,2000000000.0,2000000000.0,2017-07-19
902,24422EXE4,1000000000.0,1000000000.0,2023-09-05
903,666807CH3,1000000000.0,1000000000.0,2023-02-06
904,035240AG5,1490330000.0,1490330000.0,2016-12-08
905,494550AW6,550000000.0,1175000000.0,2007-06-18
906,06051GHX0,2000000000.0,2000000000.0,2019-10-17
907,713448GC6,1250000000.0,1250000000.0,2025-02-05
908,882926AA6,1200000000.0,1550000000.0,2023-05-11
909,78016HZZ6,1300000000.0,1300000000.0,2024-07-15
910,58933YBX2,1000000000.0,1000000000.0,2025-12-01
911,907818FU7,850000000.0,1000000000.0,2021-05-17
912,03073EAT2,1000000000.0,1000000000.0,2021-03-25
913,10112RBD5,1250000000.0,1250000000.0,2020-05-01
914,125523CY4,1250000000.0,1250000000.0,2025-09-02
915,37045VAZ3,1250000000.0,1250000000.0,2022-07-28
916,532457CM8,1500000000.0,1500000000.0,2024-02-07
917,91324PEV0,1500000000.0,1500000000.0,2023-03-23
918,704326AA5,1500000000.0,1500000000.0,2025-04-08
919,370334CT9,1000000000.0,1000000000.0,2023-03-27
920,94106LCE7,1500000000.0,1500000000.0,2024-10-30
921,68389XBF1,2000000000.0,2000000000.0,2015-04-28
922,53944YBE2,1250000000.0,1250000000.0,2025-10-28
923,17275RBY7,1000000000.0,1000000000.0,2025-02-19
924,05964HBJ3,1000000000.0,1000000000.0,2025-01-07
925,21685WCJ4,1500000000.0,1500000000.0,2011-05-17
926,25179MBG7,1250000000.0,1250000000.0,2024-08-19
927,06417XAP6,1250000000.0,1250000000.0,2023-01-24
928,58933YBT1,1250000000.0,1250000000.0,2025-09-02
929,459200KJ9,1350000000.0,1350000000.0,2020-04-30
930,14448CAQ7,1997975000.0,1997975000.0,2020-11-06
931,96950FAF1,1250000000.0,1250000000.0,2010-06-01
932,35137LAJ4,1249772500.0,1249772500.0,2020-03-02
933,482480AM2,1200000000.0,1450000000.0,2022-06-21
934,03831WAC2,1000000000.0,1000000000.0,2024-11-20
935,68389XBH7,1250000000.0,1250000000.0,2016-06-29
936,969457CJ7,750000000.0,1250000000.0,2023-02-27
937,693475CE3,1500000000.0,1500000000.0,2025-07-17
938,86562MCB4,1500000000.0,1500000000.0,2020-06-29
939,65535HAQ2,1500000000.0,1500000000.0,2020-01-09
940,00287YDX4,1500000000.0,1500000000.0,2024-02-22
941,75513ECR0,1250000000.0,1250000000.0,2023-02-23
942,06368L3L8,800000000.0,800000000.0,2024-05-30
943,682680DD2,1250000000.0,1250000000.0,2025-08-06
944,68389XCU7,1750000000.0,1750000000.0,2024-09-25
945,125523CK4,1250000000.0,1250000000.0,2020-03-04
946,46647PAN6,1750000000.0,1750000000.0,2018-01-16
947,20826FBD7,1770231000.0,1770231000.0,2022-09-01
948,251526CY3,1250000000.0,1250000000.0,2024-09-04
949,278865BV1,900000000.0,900000000.0,2026-05-19
950,24703DBU4,1250000000.0,1250000000.0,2025-09-22
951,24703DBL4,1000000000.0,1000000000.0,2023-01-09
952,594918BS2,2250000000.0,1749327000.0,2016-08-01
953,12704PAB4,1250000000.0,1250000000.0,2025-01-06
954,89157XAC5,1250000000.0,1250000000.0,2024-04-02
956,171239AK2,1000000000.0,1600000000.0,2024-03-04
957,571748CD2,1500000000.0,1500000000.0,2024-10-30
958,10373QBP4,1500000000.0,2250000000.0,2020-12-01
959,036752BE2,1350000000.0,1350000000.0,2024-10-22
960,90353TAU4,1250000000.0,1250000000.0,2025-09-08
961,64110LAZ9,1000000000.0,1000000000.0,2024-07-30
962,04316JAP4,1500000000.0,1500000000.0,2024-12-10
963,842400GG2,700000000.0,1800000000.0,2017-03-21
964,95041AAF5,600000000.0,1000000000.0,2025-06-25
965,902494BH5,500000000.0,1500000000.0,2018-09-25
966,054989AD0,1000000000.0,1000000000.0,2023-07-31
967,78016HZW3,1250000000.0,1250000000.0,2024-01-10
969,29379VCF8,1000000000.0,1000000000.0,2024-01-02
970,02079KAX5,1250000000.0,1250000000.0,2025-11-03
971,251526CD9,1500000000.0,1500000000.0,2020-09-10
972,86562MEG1,1000000000.0,1000000000.0,2026-01-05
973,06738EDE2,1250000000.0,1250000000.0,2025-08-04
974,14448CBC7,997392000.0,872466000.0,2024-01-23
975,65339KBR0,2000000000.0,2000000000.0,2020-05-05
976,87264ADU6,1250000000.0,1250000000.0,2025-03-24
977,822905AC9,1192346000.0,1192346000.0,2024-09-05
978,02209SBM4,1500000000.0,1500000000.0,2021-02-01
979,126650DV9,1250000000.0,1250000000.0,2023-02-13
980,37045XER3,1000000000.0,1000000000.0,2024-02-05
981,693475BW4,1500000000.0,1500000000.0,2024-01-17
982,49326EEP4,1000000000.0,1000000000.0,2024-02-26
