cusip,window_start,window_end,n_trades,n_capped_trades,total_volume_floor,days_traded,n_customer_trades,n_dealer_trades,median_trade_size
717081EY5,2025-09-04,2025-12-04,570,0,137146000.0,64,,,50000.0
717081EZ2,2025-09-04,2025-12-04,535,0,264317400.0,61,,,145000.0
717081FA6,2025-09-04,2025-12-04,484,0,135184000.0,60,,,100000.0
717081FB4,2025-09-04,2025-12-04,866,0,298013000.0,63,,,37000.0
717081FD0,2025-09-04,2025-12-04,723,0,2028810000.0,12,,,1000000.0
717081FE8,2025-09-04,2025-12-04,979,0,2698929000.0,12,,,500000.0
717081FF5,2025-09-04,2025-12-04,964,0,3828973000.0,12,,,2000000.0
718172AC3,2025-09-04,2025-12-04,1228,0,415861000.0,65,,,36000.0
718172AM1,2025-09-04,2025-12-04,389,0,42134000.0,56,,,20000.0
718172AU3,2025-09-04,2025-12-04,537,0,213095000.0,62,,,35000.0
718172AW9,2025-09-04,2025-12-04,383,0,197502000.0,56,,,77000.0
718172BD0,2025-09-04,2025-12-04,657,0,120104000.0,63,,,30000.0
718172BL2,2025-09-04,2025-12-04,591,0,268747000.0,63,,,100000.0
718172CJ6,2025-09-04,2025-12-04,1063,0,137609000.0,63,,,26000.0
718172CP2,2025-09-04,2025-12-04,597,0,130795000.0,62,,,31000.0
718172CS6,2025-09-04,2025-12-04,848,0,340084000.0,63,,,50000.0
718172CW7,2025-09-04,2025-12-04,6542,0,379828000.0,64,,,4000.0
718172CX5,2025-09-04,2025-12-04,1997,0,237903000.0,63,,,24000.0
718172DA4,2025-09-04,2025-12-04,2330,0,304017000.0,63,,,11000.0
718172DB2,2025-09-04,2025-12-04,2304,0,503852000.0,64,,,25000.0
718172DE6,2025-09-04,2025-12-04,1163,0,178008000.0,63,,,30000.0
718172DH9,2025-09-04,2025-12-04,1132,0,350598000.0,63,,,30000.0
718172DJ5,2025-09-04,2025-12-04,1958,0,682007000.0,64,,,24000.0
718172DN6,2025-09-04,2025-12-04,1463,0,215328000.0,63,,,15000.0
718172DP1,2025-09-04,2025-12-04,1324,0,243961000.0,63,,,33000.0
718172DQ9,2025-09-04,2025-12-04,862,0,248273000.0,62,,,50000.0
718172DT3,2025-09-04,2025-12-04,914,0,338855000.0,63,,,50000.0
718172DY2,2025-09-04,2025-12-04,1067,0,1387402000.0,27,,,50000.0
718172DZ9,2025-09-04,2025-12-04,1021,3,1852010000.0,30,,,150000.0
718172EA3,2025-09-04,2025-12-04,1185,1,2211486000.0,28,,,500000.0
718546AH7,2025-09-04,2025-12-04,1215,0,199276000.0,63,,,20000.0
718546AK0,2025-09-04,2025-12-04,7622,0,407910000.0,65,,,6000.0
718546AL8,2025-09-04,2025-12-04,423,0,178894000.0,59,,,90000.0
718546AW4,2025-09-04,2025-12-04,1313,0,211993000.0,63,,,25000.0
718546BA1,2025-09-04,2025-12-04,228,0,150896000.0,46,,,100000.0
718547AR3,2025-09-04,2025-12-04,3187,0,210154000.0,63,,,15000.0
718547AU6,2025-09-04,2025-12-04,3433,0,268806500.0,64,,,20000.0
723787AQ0,2025-09-04,2025-12-04,969,0,386245500.0,64,,,29000.0
723787AR8,2025-09-04,2025-12-04,742,0,466982000.0,63,,,35500.0
72650RBM3,2025-09-04,2025-12-04,936,0,249032000.0,63,,,72000.0
72650RBN1,2025-09-04,2025-12-04,805,0,531935000.0,63,,,100000.0
72650RBQ4,2025-09-04,2025-12-04,1863,0,672703000.0,63,,,20000.0
72650RBR2,2025-09-04,2025-12-04,1590,0,1576248000.0,63,,,85000.0
72650RBS0,2025-09-04,2025-12-04,1541,0,1731509000.0,63,,,100000.0
740816AR4,2025-09-04,2025-12-04,513,0,88994000.0,59,,,25000.0
742718FH7,2025-09-04,2025-12-04,1460,0,358129000.0,64,,,30000.0
742718FM6,2025-09-04,2025-12-04,821,0,278440000.0,63,,,55000.0
742718FQ7,2025-09-04,2025-12-04,354,0,41228000.0,63,,,39000.0
742718FW4,2025-09-04,2025-12-04,1195,0,163387000.0,62,,,12000.0
742718GA1,2025-09-04,2025-12-04,1833,0,251782000.0,64,,,25000.0
742718GG8,2025-09-04,2025-12-04,814,0,125150000.0,62,,,25000.0
742718GP8,2025-09-04,2025-12-04,1020,1,1599840000.0,29,,,100000.0
743315AS2,2025-09-04,2025-12-04,190,0,56228000.0,48,,,100000.0
74340XBM2,2025-09-04,2025-12-04,1134,0,233449000.0,63,,,10000.0
74340XBR1,2025-09-04,2025-12-04,621,0,178960000.0,63,,,30000.0
74340XCE9,2025-09-04,2025-12-04,1185,0,179682000.0,63,,,25000.0
74340XCF6,2025-09-04,2025-12-04,300,0,111460000.0,58,,,100000.0
74340XCH2,2025-09-04,2025-12-04,569,0,68990000.0,62,,,25000.0
74340XCJ8,2025-09-04,2025-12-04,877,0,135799000.0,63,,,25000.0
74340XCK5,2025-09-04,2025-12-04,469,0,319754000.0,61,,,200000.0
74340XCR0,2025-09-04,2025-12-04,761,0,280747000.0,63,,,50000.0
743820AB8,2025-09-04,2025-12-04,136,0,111383000.0,44,,,100000.0
744320AY8,2025-09-04,2025-12-04,341,0,138974000.0,59,,,115000.0
744320BA9,2025-09-04,2025-12-04,411,0,193166000.0,59,,,100000.0
74432QAQ8,2025-09-04,2025-12-04,1285,0,129815000.0,63,,,19000.0
74432QCA1,2025-09-04,2025-12-04,808,0,76405000.0,61,,,21000.0
74432QCE3,2025-09-04,2025-12-04,278,0,87134000.0,56,,,113000.0
74432QCF0,2025-09-04,2025-12-04,374,0,213145000.0,59,,,180000.0
74432QCK9,2025-09-04,2025-12-04,1526,0,461350000.0,63,,,36000.0
744448CV1,2025-09-04,2025-12-04,585,0,134356668.0,62,,,12000.0
744448CY5,2025-09-04,2025-12-04,534,0,148579000.0,59,,,20000.0
744448CZ2,2025-09-04,2025-12-04,920,0,390508000.0,62,,,50000.0
744448DA6,2025-09-04,2025-12-04,240,0,111336000.0,46,,,126000.0
744448DB4,2025-09-04,2025-12-04,613,0,510211000.0,59,,,149000.0
744448DC2,2025-09-04,2025-12-04,1565,0,713405000.0,63,,,30000.0
744533BS8,2025-09-04,2025-12-04,2445,0,568535000.0,62,,,8000.0
744573AU0,2025-09-04,2025-12-04,678,0,137444000.0,62,,,15000.0
74460WAH0,2025-09-04,2025-12-04,503,0,244065000.0,62,,,125000.0
747525AJ2,2025-09-04,2025-12-04,2236,0,217046008.0,64,,,9000.0
747525AK9,2025-09-04,2025-12-04,921,0,264009600.0,64,,,47000.0
747525AV5,2025-09-04,2025-12-04,510,0,245594000.0,64,,,124000.0
747525BJ1,2025-09-04,2025-12-04,200,0,46251000.0,48,,,95000.0
747525BK8,2025-09-04,2025-12-04,1155,0,342821030.0,64,,,85000.0
747525BP7,2025-09-04,2025-12-04,2199,0,337676000.0,63,,,9000.0
747525BR3,2025-09-04,2025-12-04,544,0,391292000.0,64,,,120000.0
747525BT9,2025-09-04,2025-12-04,805,0,560235000.0,64,,,200000.0
74762EAF9,2025-09-04,2025-12-04,1868,0,517154560.0,63,,,39000.0
74834LBB5,2025-09-04,2025-12-04,622,0,233443000.0,63,,,50000.0
74834LBD1,2025-09-04,2025-12-04,777,0,118415000.0,63,,,25000.0
74834LBG4,2025-09-04,2025-12-04,1195,0,265247000.0,62,,,25000.0
74949LAD4,2025-09-04,2025-12-04,905,0,327699000.0,63,,,17000.0
74949LAF9,2025-09-04,2025-12-04,370,0,259332000.0,60,,,100000.0
74949LAG7,2025-09-04,2025-12-04,292,0,144021000.0,61,,,146000.0
754730AF6,2025-09-04,2025-12-04,360,0,77024000.0,54,,,63500.0
754730AH2,2025-09-04,2025-12-04,219,0,46595000.0,49,,,50000.0
754730AK5,2025-09-04,2025-12-04,1462,0,3623421000.0,60,,,844500.0
75513EAC5,2025-09-04,2025-12-04,341,0,160423000.0,58,,,130000.0
75513EAD3,2025-09-04,2025-12-04,988,0,121271000.0,63,,,20000.0
75513ECK5,2025-09-04,2025-12-04,306,0,145511000.0,51,,,150000.0
75513ECL3,2025-09-04,2025-12-04,267,0,141307000.0,55,,,200000.0
75513ECM1,2025-09-04,2025-12-04,1093,0,221244000.0,63,,,28000.0
75513ECN9,2025-09-04,2025-12-04,1160,0,296480500.0,63,,,25000.0
75513ECP4,2025-09-04,2025-12-04,667,0,329846000.0,63,,,150000.0
75513ECR0,2025-09-04,2025-12-04,2073,0,262200000.0,64,,,20000.0
75513ECS8,2025-09-04,2025-12-04,837,0,318589000.0,63,,,25000.0
75513ECV1,2025-09-04,2025-12-04,1532,0,275605000.0,63,,,21000.0
75513ECW9,2025-09-04,2025-12-04,1672,0,402451000.0,63,,,15000.0
75513ECX7,2025-09-04,2025-12-04,1512,0,1073309000.0,63,,,130000.0
756109AX2,2025-09-04,2025-12-04,1019,0,165452000.0,63,,,20000.0
756109BP8,2025-09-04,2025-12-04,986,0,90830000.0,63,,,20000.0
756109CG7,2025-09-04,2025-12-04,559,0,137684000.0,62,,,21000.0
758750AN3,2025-09-04,2025-12-04,1010,0,262420000.0,65,,,14000.0
758750AP8,2025-09-04,2025-12-04,3013,0,364346600.0,63,,,4000.0
75886FAE7,2025-09-04,2025-12-04,963,0,494032000.0,63,,,60000.0
75886FAF4,2025-09-04,2025-12-04,381,0,224486000.0,56,,,50000.0
7591EPAV2,2025-09-04,2025-12-04,5425,0,777065000.0,63,,,3000.0
760759AZ3,2025-09-04,2025-12-04,992,0,334214000.0,63,,,38000.0
760759BC3,2025-09-04,2025-12-04,1127,0,243639000.0,63,,,11000.0
761713BA3,2025-09-04,2025-12-04,1037,0,241386000.0,62,,,25000.0
761713BB1,2025-09-04,2025-12-04,1750,0,505583000.0,63,,,25000.0
767201AL0,2025-09-04,2025-12-04,523,0,173849000.0,60,,,60000.0
767201AT3,2025-09-04,2025-12-04,258,0,93769000.0,54,,,100000.0
76720AAG1,2025-09-04,2025-12-04,240,0,63030000.0,52,,,125000.0
76720AAP1,2025-09-04,2025-12-04,407,0,262757000.0,59,,,200000.0
76720AAS5,2025-09-04,2025-12-04,3942,0,883727000.0,64,,,11000.0
76720AAT3,2025-09-04,2025-12-04,1050,0,532929000.0,63,,,81500.0
76720AAU0,2025-09-04,2025-12-04,4174,0,1746654000.0,65,,,4000.0
76720AAV8,2025-09-04,2025-12-04,1004,0,1530542000.0,64,,,272500.0
76720AAW6,2025-09-04,2025-12-04,605,0,486146000.0,61,,,168000.0
775109BB6,2025-09-04,2025-12-04,184,0,76955000.0,43,,,100000.0
775109CH2,2025-09-04,2025-12-04,721,0,673364000.0,63,,,200000.0
775109CJ8,2025-09-04,2025-12-04,332,0,262520000.0,61,,,200000.0
775109CK5,2025-09-04,2025-12-04,880,0,964783000.0,63,,,236500.0
775109DF5,2025-09-04,2025-12-04,780,0,663115000.0,63,,,100000.0
776696AJ5,2025-09-04,2025-12-04,1099,0,248093000.0,63,,,25000.0
776696AM8,2025-09-04,2025-12-04,1469,0,870001000.0,63,,,86000.0
776743AL0,2025-09-04,2025-12-04,808,0,241819000.0,63,,,50000.0
78016EYH4,2025-09-04,2025-12-04,1632,0,249659000.0,63,,,11000.0
78016FZQ0,2025-09-04,2025-12-04,757,0,145890000.0,65,,,60000.0
78016FZX5,2025-09-04,2025-12-04,1700,0,591498000.0,64,,,50000.0
78016HZQ6,2025-09-04,2025-12-04,1085,0,264952000.0,63,,,21000.0
78016HZW3,2025-09-04,2025-12-04,5775,0,715320000.0,63,,,3000.0
78016HZZ6,2025-09-04,2025-12-04,1186,0,520000000.0,65,,,30000.0
78017DAC2,2025-09-04,2025-12-04,787,0,797485000.0,63,,,120000.0
78017DAH1,2025-09-04,2025-12-04,693,0,526855000.0,63,,,25000.0
78017DAM0,2025-09-04,2025-12-04,916,0,867714000.0,63,,,64000.0
78017DAQ1,2025-09-04,2025-12-04,685,1,2702978000.0,27,,,1000000.0
78017FZT3,2025-09-04,2025-12-04,1285,0,1018741000.0,64,,,50000.0
78081BAK9,2025-09-04,2025-12-04,1012,0,401082000.0,63,,,26000.0
78081BAL7,2025-09-04,2025-12-04,356,0,146802000.0,51,,,93000.0
78081BAM5,2025-09-04,2025-12-04,295,0,261831000.0,53,,,210000.0
78081BAU7,2025-09-04,2025-12-04,5884,0,1883962000.0,63,,,3000.0
78409VBQ6,2025-09-04,2025-12-04,690,0,103781000.0,61,,,20000.0
785592AX4,2025-09-04,2025-12-04,1056,0,373173000.0,63,,,53000.0
79466LAJ3,2025-09-04,2025-12-04,1695,0,510194000.0,63,,,20000.0
79466LAK0,2025-09-04,2025-12-04,593,0,641405000.0,61,,,100000.0
79466LAL8,2025-09-04,2025-12-04,599,0,1092466000.0,62,,,200000.0
79466LAM6,2025-09-04,2025-12-04,480,0,361491000.0,58,,,100000.0
797440BZ6,2025-09-04,2025-12-04,972,0,321854000.0,63,,,18000.0
797440CA0,2025-09-04,2025-12-04,124,0,61524000.0,39,,,100000.0
797440CD4,2025-09-04,2025-12-04,501,0,139802000.0,60,,,28000.0
797440CG7,2025-09-04,2025-12-04,910,0,286994000.0,62,,,25000.0
801060AJ3,2025-09-04,2025-12-04,554,3,1763178000.0,26,,,510000.0
80281LAU9,2025-09-04,2025-12-04,191,0,316198000.0,45,,,380000.0
80281LAV7,2025-09-04,2025-12-04,426,0,1006064000.0,54,,,500000.0
80281LAY1,2025-09-04,2025-12-04,1355,1,3619105000.0,57,,,1000000.0
80282KBL9,2025-09-04,2025-12-04,1699,0,783580000.0,65,,,100000.0
80282KBM7,2025-09-04,2025-12-04,3072,0,597614000.0,64,,,17000.0
80282KBQ8,2025-09-04,2025-12-04,762,0,687470000.0,63,,,150000.0
808513BG9,2025-09-04,2025-12-04,918,0,143883000.0,63,,,25000.0
808513BS3,2025-09-04,2025-12-04,788,0,192327000.0,63,,,20000.0
808513BT1,2025-09-04,2025-12-04,1033,0,175625000.0,63,,,31000.0
808513CA1,2025-09-04,2025-12-04,870,0,244393000.0,63,,,50000.0
816851AP4,2025-09-04,2025-12-04,411,0,133120000.0,58,,,25000.0
816851BH1,2025-09-04,2025-12-04,1557,0,198012000.0,62,,,5000.0
816851BJ7,2025-09-04,2025-12-04,369,0,81262000.0,57,,,100000.0
81762PAE2,2025-09-04,2025-12-04,1442,0,642388000.0,64,,,25000.0
822905AA3,2025-09-04,2025-12-04,537,0,248648000.0,61,,,100000.0
822905AB1,2025-09-04,2025-12-04,1295,0,196026000.0,65,,,9000.0
822905AC9,2025-09-04,2025-12-04,7261,0,663328000.0,64,,,4000.0
822905AD7,2025-09-04,2025-12-04,506,0,119830000.0,60,,,54000.0
822905AE5,2025-09-04,2025-12-04,482,0,333050000.0,63,,,110000.0
822905AF2,2025-09-04,2025-12-04,726,0,146178000.0,63,,,25000.0
822905AG0,2025-09-04,2025-12-04,291,0,226446000.0,57,,,190000.0
822905AH8,2025-09-04,2025-12-04,409,0,183500000.0,62,,,153000.0
822905AN5,2025-09-04,2025-12-04,1218,1,1922728000.0,22,,,50000.0
822905AQ8,2025-09-04,2025-12-04,803,2,1845019000.0,24,,,200000.0
824348AX4,2025-09-04,2025-12-04,885,0,402745000.0,62,,,81000.0
824348BJ4,2025-09-04,2025-12-04,2168,0,223569000.0,63,,,14000.0
828807DF1,2025-09-04,2025-12-04,1081,0,158839000.0,63,,,25000.0
828807DH7,2025-09-04,2025-12-04,519,0,226414000.0,62,,,61000.0
828807DJ3,2025-09-04,2025-12-04,203,0,80303000.0,54,,,85000.0
828807DK0,2025-09-04,2025-12-04,824,0,164994000.0,64,,,30000.0
828807DY0,2025-09-04,2025-12-04,1561,0,320872000.0,63,,,25000.0
828807EA1,2025-09-04,2025-12-04,1582,0,860372000.0,63,,,59500.0
83007CAD4,2025-09-04,2025-12-04,382,0,343951000.0,60,,,129000.0
83007CAF9,2025-09-04,2025-12-04,522,0,549710000.0,60,,,200000.0
832696AX6,2025-09-04,2025-12-04,1916,0,380052000.0,63,,,15000.0
832696AY4,2025-09-04,2025-12-04,829,0,167259000.0,63,,,20000.0
832696AZ1,2025-09-04,2025-12-04,533,0,479778000.0,63,,,211000.0
83272GAD3,2025-09-04,2025-12-04,179,0,152537000.0,50,,,200000.0
83272GAE1,2025-09-04,2025-12-04,337,0,444595000.0,59,,,422000.0
83272GAF8,2025-09-04,2025-12-04,343,0,528679000.0,58,,,547000.0
83272YAB8,2025-09-04,2025-12-04,336,0,499288000.0,57,,,500000.0
83272YAC6,2025-09-04,2025-12-04,222,1,1247360000.0,13,,,1950000.0
83444MAQ4,2025-09-04,2025-12-04,383,0,404425000.0,55,,,300000.0
83444MAR2,2025-09-04,2025-12-04,871,0,1230330000.0,63,,,324000.0
83444MAS0,2025-09-04,2025-12-04,605,0,975560000.0,62,,,286000.0
842400FZ1,2025-09-04,2025-12-04,409,0,211479000.0,59,,,70000.0
842400GG2,2025-09-04,2025-12-04,651,0,474446000.0,63,,,100000.0
842400GK3,2025-09-04,2025-12-04,446,0,335017000.0,63,,,89000.0
842400GT4,2025-09-04,2025-12-04,386,0,236346000.0,60,,,220000.0
842400GY3,2025-09-04,2025-12-04,177,0,161986000.0,48,,,168000.0
842400HT3,2025-09-04,2025-12-04,1296,0,156569000.0,63,,,12000.0
842400HZ9,2025-09-04,2025-12-04,1318,0,249994000.0,64,,,28000.0
842400JE4,2025-09-04,2025-12-04,1161,0,217166000.0,63,,,25000.0
842400JG9,2025-09-04,2025-12-04,1312,0,675186000.0,61,,,30000.0
842400JJ3,2025-09-04,2025-12-04,1237,0,199840000.0,63,,,29000.0
842587CX3,2025-09-04,2025-12-04,504,0,325414000.0,62,,,168000.0
842587DE4,2025-09-04,2025-12-04,1181,0,254491000.0,63,,,35000.0
842587DR5,2025-09-04,2025-12-04,1672,0,196234000.0,63,,,17000.0
842587DT1,2025-09-04,2025-12-04,1281,0,889576000.0,64,,,50000.0
842587EA1,2025-09-04,2025-12-04,1423,0,350067000.0,63,,,25000.0
844741BM9,2025-09-04,2025-12-04,3269,0,2510140000.0,28,,,25000.0
845467AS8,2025-09-04,2025-12-04,1926,0,468113000.0,64,,,11000.0
845467AT6,2025-09-04,2025-12-04,2004,0,948336000.0,63,,,15000.0
852060AT9,2025-09-04,2025-12-04,1628,0,595594000.0,63,,,20000.0
854502AL5,2025-09-04,2025-12-04,1564,0,262164000.0,63,,,25000.0
854502AN1,2025-09-04,2025-12-04,487,0,247188000.0,58,,,93000.0
855244AS8,2025-09-04,2025-12-04,414,0,125953000.0,58,,,50000.0
855244AT6,2025-09-04,2025-12-04,1992,0,356124000.0,63,,,20000.0
855244AU3,2025-09-04,2025-12-04,343,0,175328000.0,50,,,150000.0
855244AW9,2025-09-04,2025-12-04,1179,0,144397000.0,63,,,10000.0
855244AZ2,2025-09-04,2025-12-04,46978,0,1022892000.0,64,,,1000.0
855244BA6,2025-09-04,2025-12-04,583,0,371166000.0,62,,,88000.0
855244BC2,2025-09-04,2025-12-04,1077,0,364815000.0,63,,,30000.0
857449AE2,2025-09-04,2025-12-04,247,0,126020000.0,48,,,250000.0
857477BG7,2025-09-04,2025-12-04,957,0,218804000.0,62,,,38000.0
857477BP7,2025-09-04,2025-12-04,2044,0,261769000.0,63,,,25000.0
857477DB6,2025-09-04,2025-12-04,1208,0,458741000.0,63,,,45000.0
85771PAC6,2025-09-04,2025-12-04,322,0,154130000.0,54,,,44000.0
85771PAL6,2025-09-04,2025-12-04,235,0,88159000.0,54,,,110000.0
85771PAQ5,2025-09-04,2025-12-04,209,0,51253000.0,46,,,35000.0
858119BS8,2025-09-04,2025-12-04,611,0,767243000.0,62,,,400000.0
863667AJ0,2025-09-04,2025-12-04,130,0,88232000.0,36,,,100000.0
863667AY7,2025-09-04,2025-12-04,859,0,321140000.0,63,,,30000.0
863667BE0,2025-09-04,2025-12-04,1374,0,222362000.0,63,,,30000.0
863667BF7,2025-09-04,2025-12-04,1057,0,307320000.0,63,,,35000.0
863667BL4,2025-09-04,2025-12-04,979,0,394688000.0,64,,,50000.0
863667BM2,2025-09-04,2025-12-04,1032,0,496511000.0,63,,,75000.0
86562MBW9,2025-09-04,2025-12-04,159,0,116871080.0,42,,,400000.0
86562MCB4,2025-09-04,2025-12-04,198,0,197641000.0,51,,,300000.0
86562MCJ7,2025-09-04,2025-12-04,179,0,115161500.0,46,,,273000.0
86562MCK4,2025-09-04,2025-12-04,128,0,32258000.0,37,,,94500.0
86562MCS7,2025-09-04,2025-12-04,323,0,241358000.0,54,,,300000.0
86562MCW8,2025-09-04,2025-12-04,238,0,149311000.0,53,,,216000.0
86562MCY4,2025-09-04,2025-12-04,194,0,59356000.0,47,,,100000.0
86562MDJ6,2025-09-04,2025-12-04,162,0,107978000.0,37,,,268500.0
86562MDM9,2025-09-04,2025-12-04,136,0,83748000.0,45,,,200000.0
86562MDN7,2025-09-04,2025-12-04,260,0,128716000.0,54,,,200000.0
86562MDP2,2025-09-04,2025-12-04,338,0,327277000.0,55,,,375000.0
86562MDQ0,2025-09-04,2025-12-04,302,0,207428000.0,53,,,250000.0
86562MDS6,2025-09-04,2025-12-04,111,0,91091000.0,43,,,300000.0
86562MDU1,2025-09-04,2025-12-04,349,0,617571000.0,60,,,690000.0
867224AB3,2025-09-04,2025-12-04,95,0,46575000.0,31,,,100000.0
867224AE7,2025-09-04,2025-12-04,105,0,51966000.0,27,,,60000.0
86722TAB8,2025-09-04,2025-12-04,366,0,86164000.0,48,,,20000.0
86765BAQ2,2025-09-04,2025-12-04,673,0,242885000.0,63,,,50000.0
86765BAV1,2025-09-04,2025-12-04,511,0,610781000.0,62,,,142000.0
86944BAQ6,2025-09-04,2025-12-04,480,0,500468000.0,60,,,200000.0
871607AC1,2025-09-04,2025-12-04,1190,0,661822000.0,63,,,85000.0
871607AD9,2025-09-04,2025-12-04,764,0,602504000.0,63,,,100000.0
871607AE7,2025-09-04,2025-12-04,1181,0,1654206000.0,63,,,170000.0
871607AG2,2025-09-04,2025-12-04,904,0,1055228000.0,63,,,394500.0
87165BAR4,2025-09-04,2025-12-04,666,0,317906000.0,61,,,50000.0
871829BL0,2025-09-04,2025-12-04,1809,0,436995000.0,63,,,25000.0
871829BN6,2025-09-04,2025-12-04,444,0,311820000.0,58,,,205000.0
871829BR7,2025-09-04,2025-12-04,120,0,53686000.0,36,,,84000.0
87264AAX3,2025-09-04,2025-12-04,794,0,476766000.0,63,,,100000.0
87264AAZ8,2025-09-04,2025-12-04,699,0,935975000.0,63,,,200000.0
87264ABF1,2025-09-04,2025-12-04,7177,0,1595240000.0,65,,,15000.0
87264ABL8,2025-09-04,2025-12-04,790,0,503523000.0,61,,,166000.0
87264ABN4,2025-09-04,2025-12-04,617,0,642543000.0,62,,,221000.0
87264ABT1,2025-09-04,2025-12-04,885,0,289286000.0,65,,,45000.0
87264ABW4,2025-09-04,2025-12-04,3341,0,1138101000.0,65,,,20000.0
87264ABX2,2025-09-04,2025-12-04,882,0,287763000.0,63,,,75000.0
87264ABY0,2025-09-04,2025-12-04,430,0,632966000.0,61,,,241000.0
87264ACB9,2025-09-04,2025-12-04,1140,0,773859000.0,64,,,84000.0
87264ACQ6,2025-09-04,2025-12-04,934,0,451099000.0,64,,,47000.0
87264ACT0,2025-09-04,2025-12-04,593,0,446283000.0,63,,,200000.0
87264ACV5,2025-09-04,2025-12-04,1123,0,436337000.0,63,,,50000.0
87264ACW3,2025-09-04,2025-12-04,593,0,303675000.0,62,,,100000.0
87264ACX1,2025-09-04,2025-12-04,308,0,226644000.0,58,,,93500.0
87264ACY9,2025-09-04,2025-12-04,4111,0,882401000.0,64,,,16000.0
87264ADB8,2025-09-04,2025-12-04,578,0,525293000.0,63,,,130000.0
87264ADC6,2025-09-04,2025-12-04,1552,0,281188000.0,63,,,16000.0
87264ADD4,2025-09-04,2025-12-04,523,0,250392000.0,62,,,109000.0
87264ADF9,2025-09-04,2025-12-04,2657,0,385193000.0,64,,,4000.0
87264ADG7,2025-09-04,2025-12-04,477,0,136342000.0,61,,,70000.0
87264ADM4,2025-09-04,2025-12-04,1167,0,442394000.0,65,,,50000.0
87264ADN2,2025-09-04,2025-12-04,563,0,717237000.0,60,,,140000.0
87264ADS1,2025-09-04,2025-12-04,1251,0,738882000.0,63,,,90000.0
87264ADT9,2025-09-04,2025-12-04,1523,0,1298191000.0,64,,,58000.0
87264ADU6,2025-09-04,2025-12-04,773,0,911151000.0,63,,,250000.0
87264ADW2,2025-09-04,2025-12-04,1701,0,1931556000.0,43,,,37000.0
87264ADX0,2025-09-04,2025-12-04,3681,0,2915551000.0,42,,,8000.0
87264ADY8,2025-09-04,2025-12-04,916,2,2756263000.0,41,,,1000000.0
874060AX4,2025-09-04,2025-12-04,386,0,326789000.0,61,,,300000.0
874060AY2,2025-09-04,2025-12-04,297,0,487316000.0,55,,,528000.0
874060AZ9,2025-09-04,2025-12-04,211,0,320798000.0,50,,,300000.0
874060BD7,2025-09-04,2025-12-04,113,0,78176000.0,29,,,280000.0
874060BK1,2025-09-04,2025-12-04,276,0,266207000.0,53,,,250000.0
874060BL9,2025-09-04,2025-12-04,166,0,187463000.0,46,,,300000.0
87406BAA0,2025-09-04,2025-12-04,443,0,660015000.0,60,,,500000.0
87406BAB8,2025-09-04,2025-12-04,323,0,452103000.0,54,,,470000.0
876030AK3,2025-09-04,2025-12-04,1649,0,355739000.0,63,,,22000.0
876030AL1,2025-09-04,2025-12-04,1483,0,760100000.0,63,,,28000.0
87612BBQ4,2025-09-04,2025-12-04,1025,0,243010000.0,63,,,26000.0
87612BBS0,2025-09-04,2025-12-04,1270,0,325168000.0,63,,,30000.0
87612BBU5,2025-09-04,2025-12-04,638,0,308430000.0,61,,,58000.0
87612EBA3,2025-09-04,2025-12-04,278,0,93375000.0,51,,,53000.0
87612EBJ4,2025-09-04,2025-12-04,835,0,210362000.0,63,,,25000.0
87612EBN5,2025-09-04,2025-12-04,521,0,296838000.0,55,,,200000.0
87612EBP0,2025-09-04,2025-12-04,2431,0,274590000.0,64,,,20000.0
87612EBR6,2025-09-04,2025-12-04,559,0,331752000.0,62,,,171000.0
87612EBS4,2025-09-04,2025-12-04,2687,0,298367000.0,63,,,20000.0
87612EBT2,2025-09-04,2025-12-04,3041,0,1075507000.0,64,,,30000.0
87612GAA9,2025-09-04,2025-12-04,417,0,114380000.0,60,,,30000.0
87612GAB7,2025-09-04,2025-12-04,373,0,349437000.0,61,,,152000.0
87612GAC5,2025-09-04,2025-12-04,370,0,101861000.0,59,,,57000.0
87612GAD3,2025-09-04,2025-12-04,385,0,204061000.0,55,,,203000.0
87612GAF8,2025-09-04,2025-12-04,358,0,268765000.0,57,,,159500.0
87612GAK7,2025-09-04,2025-12-04,939,0,398771000.0,61,,,38000.0
87612GAM3,2025-09-04,2025-12-04,742,0,463759000.0,61,,,57500.0
87612GAN1,2025-09-04,2025-12-04,555,0,655110000.0,63,,,183000.0
87612GAP6,2025-09-04,2025-12-04,624,0,337411000.0,62,,,87500.0
87612GAQ4,2025-09-04,2025-12-04,535,0,621700000.0,62,,,250000.0
87612GAS0,2025-09-04,2025-12-04,505,1,2036637000.0,19,,,1500000.0
879360AE5,2025-09-04,2025-12-04,965,0,364299330.0,63,,,49000.0
879385AD4,2025-09-04,2025-12-04,777,0,396985000.0,64,,,37000.0
87938WAC7,2025-09-04,2025-12-04,934,0,693468000.0,63,,,96000.0
87938WAU7,2025-09-04,2025-12-04,481,0,487167000.0,60,,,270000.0
87938WAW3,2025-09-04,2025-12-04,266,0,202536000.0,50,,,280000.0
87938WAX1,2025-09-04,2025-12-04,342,0,348076000.0,59,,,200000.0
882508BD5,2025-09-04,2025-12-04,316,0,102045000.0,58,,,100000.0
882508BF0,2025-09-04,2025-12-04,485,0,239978000.0,60,,,65000.0
882508BG8,2025-09-04,2025-12-04,829,0,125093000.0,63,,,50000.0
